service,city,state,company_name,phone,address,website,description,services_offered,pricing,google_rating,google_reviews_count,source_url,collected_date,actual_website,cost_range,years_in_business,license_number,insured,bbb_accredited,bbb_rating,service_area,business_hours,email,logo_url
excavation contractors,Hudson,NH,A M C EXCAVATING LLC,(9),Not Provided,https://www.thumbtack.com/nh/hudson/excavation/m-c-excavating-llc/service/435850188694011914#,"I always try to please my clients no matter what, and I will do the job well done within the estimated time given.","Excavation Services, Septic System Installation or Replacement, Land Leveling and Grading, Land Clearing, Driveway Installation, New Foundation, Building Addition, Outbuilding Addition.",,5,9,https://www.thumbtack.com/nh/hudson/excavation/m-c-excavating-llc/service/435850188694011914,2026-06-05,https://www.thumbtack.com/nh/hudson/excavation/m-c-excavating-llc/service/435850188694011914,,,,,,,"Hudson, NH 03051",This pro hasn't listed their business hours.,Not provided,
excavation contractors,Hanover,NH,Chico Excavating,Not provided,"Dorset, NH",https://www.yelp.com/biz/chico-excavating-dorset?override_cta=Request+pricing+%26+availability,"Chico Excavating provides site preparation services in Dorset, Stratton, VT, and surrounding areas. Our crew specializes in excavation services, trench digging, and full site development services tailored for residential and commercial projects.","Excavation, Trench digging",,5,1,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/chico-excavating-dorset,,,,,,,"Dorset, VT and surrounding areas","Open Monday to Sunday, 7:00 AM - 5:00 PM",,
excavation contractors,Hanover,NH,Blake Tree and Landscape,Not provided,"Lebanon, NH",https://www.yelp.com/biz/blake-tree-and-landscape-lebanon?override_cta=Request+pricing+%26+availability,"From Trees, to Landscaping, Hardscaping, Patios, plowing- we’ve got you covered! Call for your free quote- Free estimates and FULLY Insured!","Tree planting, Tree pruning or trimming, Tree stump removal, Tree removal, Construction or installation",,4,3,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/blake-tree-and-landscape-lebanon,,,,,,,Serving Lebanon Area,Monday - Friday: 7:00 AM - 5:00 PM; Saturday & Sunday: Closed,,
excavation contractors,Hanover,NH,CT Property Solutions,Not provided,"Claremont, NH",https://www.yelp.com/biz/ct-property-solutions-claremont?override_cta=Request+pricing+%26+availability,Our goal is specializing in creating affordable & sustainable landscapes for your home or business! Landscaping | Snow Removal | Maintenance Projects.,"Lawn care, Aeration, Mowing or trimming, Fertilizer application, Excavation, Construction site preparation, Trench digging, Tree pruning or trimming.",,5,1,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/ct-property-solutions-claremont,,,,,,,Claremont Area,Mon - Fri: 8:00 AM - 4:30 PM; Sat - Sun: Closed,Not provided,
excavation contractors,Hanover,NH,Clifford Excavation,Not provided,"Norwich, VT",https://www.yelp.com/biz/clifford-excavation-norwich-2?override_cta=Request+pricing+%26+availability,"The Keith Clifford Contractor mission is therefore based upon an old fashioned value of 'going the extra mile' for a client and paying close attention to their objectives for each job. Although our customer service policies remain traditional, our equipment and techniques are advanced.","Excavation, Trench digging, Exterior surface and wall demolition, Interior demolition, Partial structure demolition",,4,2,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/clifford-excavation-norwich-2,,,,,,,Serving Norwich Area,"Mon - Fri: 6:00 AM - 6:00 PM, Sat: 6:00 AM - 6:00 PM, Sun: Closed",,
excavation contractors,Hanover,NH,Sanderson and Son,Not provided,"Hartland, VT",https://www.yelp.com/biz/sanderson-and-son-hartland-3?override_cta=Request+pricing+%26+availability,We are dedicated to quality in all of your projects …,"Excavation, Snow Removal, Demolition Services, Soil backfilling and compaction, Earthmoving or regrading, Land grading, Land clearing",,4,2,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/sanderson-and-son-hartland-3,,,,,,,Hartland Area,"Monday - Friday: 7:00 AM - 5:00 PM, Saturday & Sunday: Closed",,
excavation contractors,Hanover,NH,Thomson Timber Harvesting & Trucking,Not provided,"Orford, NH",https://www.yelp.com/biz/thomson-timber-harvesting-and-trucking-orford?override_cta=Request+pricing+%26+availability,We specialize in hazardous tree removal and view cuts. We have 100' bucket trucks.,"Tree cabling or bracing, Tree pruning or trimming, Tree stump removal, Tree removal, Machine and tool rental",,4,2,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/thomson-timber-harvesting-and-trucking-orford,,,,,,,Orford Area,"Mon-Fri: 7:00 AM - 5:00 PM, Sat-Sun: Closed",,
excavation contractors,Hanover,NH,TSB Property Services,Not provided,"Post Mills, VT",https://www.yelp.com/biz/tsb-property-services-post-mills-2?override_cta=Request+pricing+%26+availability,Residential excavation services …,"Excavation, Trench digging",,4,2,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/tsb-property-services-post-mills-2,,,,,,,Post Mills Area,"Mon - Fri: 7:00 AM - 4:00 PM, Sat - Sun: Closed",",",
excavation contractors,Hanover,NH,Down To Earth Property Services,Not provided,"Campton, NH",https://www.yelp.com/biz/down-to-earth-property-services-campton?override_cta=Request+pricing+%26+availability,"At Down to Earth Property Services, we're all about transforming dirt into dreamscapes. From barren to beautiful, and everything in between, we'll work with you to create custom landscapes rooted in your unique vision. Our services include: Landscape installation and design, hardscaping, retaining walls, rock installations, etc.","Earthmoving or regrading, Greenscape construction, Landscape design, Landscaping building construction, Lawn care.",,4,2,https://www.yelp.com/search?cflt=excavationservices&find_loc=Hanover%2C+NH+03755,2026-06-05,https://www.yelp.com/biz/down-to-earth-property-services-campton,,,,,,,Campton Area,Mon-Fri: 8:00 AM - 5:00 PM; Sat-Sun: Closed,,
excavation contractors,Portsmouth,NH,Northern Home & Excavation,(207) 517-0800,"Rollinsford, NH 03869",https://www.yelp.com/biz/northern-home-and-excavation-rollinsford?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"NH&E specializes in: Site Work: Foundation Excavation, Stumping, Land clearing, Underground utility work: Waterlines, Sewer lines, Gas lines & tanks, Gravel Driveway, Culverts, Grading Drainage","Soil backfilling and compaction, Earthmoving or regrading, Excavation, Land grading, Land clearing",,5,2,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Portsmouth%2C+NH+03801,2026-06-05,https://www.northern-excavation.com/,,,,,,,Serving the Southern Seacoast of NH & ME,"Mon: 8:00 AM - 6:00 PM, Tue: 8:00 AM - 6:00 PM, Wed: 6:00 AM - 6:00 PM, Thu: 6:00 AM - 6:00 PM, Fri: 6:00 AM - 6:00 PM, Sat: 7:00 AM - 6:00 PM, Sun: Closed",,https://img.logo.dev/northern-excavation.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors,Portsmouth,NH,Carson Landscaping,Not provided,"Kittery, ME 03904",https://www.yelp.com/biz/carson-landscaping-kittery?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"Carson Landscaping is a small local business. We specialize in Landscape Maintenance, Landscape Construction, Excavation Services, and Snow Removal.","Snow removal, Excavation, Trench digging",,5,2,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Portsmouth%2C+NH+03801,2026-06-05,https://www.yelp.com/biz/carson-landscaping-kittery,,,,,,,"Kittery, ME",,Not provided,
excavation contractors,Portsmouth,NH,Day’s Excavation,,1247 Washington Rd,https://www.yelp.com/biz/day-s-excavation-north-berwick?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,,,,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Portsmouth%2C+NH+03801,2026-06-05,,,,,,,,,,,
excavation contractors,Portsmouth,NH,"Rye Beach Landscaping, LLC",,"8 Perennial Pl, Exeter, NH 03833",https://www.yelp.com/biz/rye-beach-landscaping-llc-exeter?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"Landscaping design services, plantings that incorporate many native plant materials, brick walkways, patios, stone walls, irrigation systems and snow plowing. We provide services to both residential and commercial customers.","Landscaping, Snow Removal, Excavation Services, Construction or installation, Disease management - shrubs, Earthmoving or regrading, Greenscape construction, Insect management - shrubs.",,4.4,5,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Portsmouth%2C+NH+03801,2026-06-05,https://www.yelp.com/biz/rye-beach-landscaping-llc-exeter,,,,,,,Exeter Area,"Mon-Fri: 8:00 AM - 5:00 PM, Sat: Closed, Sun: Closed",,
excavation contractors,Portsmouth,NH,PB Enterprise,,"Alfred, ME",https://www.yelp.com/biz/pb-enterprise-alfred?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"PB Enterprise stands out by offering landscaping, excavation, and carpentry all in one place. Our skilled team can handle projects from ground prep to the finished build, giving customers quality work, fair pricing, and a reliable local contractor they can trust.","Earthmoving or regrading, Lawn care, Shrub planting, Shrub pruning or trimming, Shrub removal",,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Portsmouth%2C+NH+03801,2026-06-05,https://www.yelp.com/biz/pb-enterprise-alfred,,,,,,,Alfred Area,Monday to Sunday: 7:00 AM - 7:00 PM,,
excavation contractors,Portsmouth,NH,Eastman's Landscaping and Excavation,,"1390 Lebanon Rd, North Berwick, ME 03906",https://www.yelp.com/biz/eastmans-landscaping-and-excavation-north-berwick?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,Eastman's Landscaping and Excavation serves Seacoast clients with residential and commercial excavation services. If you're looking to repair/replace your septic system or fix an exterior drainage issue we have the experience to help.,"Construction or installation, Disease management - shrubs, Earthmoving or regrading, Greenscape construction, Insect management - shrubs",,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Portsmouth%2C+NH+03801,2026-06-05,https://www.yelp.com/biz/eastmans-landscaping-and-excavation-north-berwick,,,,,,,North Berwick Area,"Monday to Friday: 7:00 AM - 6:00 PM, Saturday - Sunday: Closed",,
excavation contractors,Berlin,NH,Grade On,Not listed,Serving Whitefield and the Surrounding Area,https://www.yelp.com/biz/grade-on-whitefield,"Grade On is a family-owned full-service excavation company that has been providing high-quality excavation and site development services to northern New Hampshire for over 50 years. Our team possesses the experience, expertise and equipment necessary to achieve the quality results your project demands.","Excavation, Trench digging",,5,1,https://m.yelp.com/search?find_desc=Excavation+Services&find_loc=Berlin%2C+NH,2026-06-05,https://www.yelp.com/biz/grade-on-whitefield,,,,,,,Whitefield Area,Monday to Friday: 7:00 AM - 5:00 PM; Saturday and Sunday: Closed,,
excavation contractors,Berlin,NH,Elevated Excavating,Not listed,1 Lovett St,https://www.yelp.com/biz/elevated-excavating-berlin,Elevated Excavating offers excavation services with a focus on trench digging.,"Excavation, Trench digging",,5,1,https://m.yelp.com/search?find_desc=Excavation+Services&find_loc=Berlin%2C+NH,2026-06-05,https://www.yelp.com/biz/elevated-excavating-berlin,,,,,,,"Berlin, NH",Open 24 hours,,
