service;city;state;company_name;phone;address;website;description;services_offered;pricing;google_rating;google_reviews_count;source_url;collected_date;actual_website;cost_range;years_in_business;license_number;insured;bbb_accredited;bbb_rating;service_area;business_hours;email;logo_url
excavation contractors;Dover;NH;B. Barker Excavating;(603) 926-7566;Hampton, NH03842;https://www.bbb.org/us/nh/hampton/profile/excavating-contractors/b-barker-excavating-0051-92028193;B. Barker Excavating offers a variety of demolition, excavation and septic installation services.;Demolition, excavation, septic installation;;04.Ï‡Ú;25;https://www.bbb.org/us/nh/dover/category/excavating-contractors;05.06.2026;https://www.b.barkerexcavating.com;;22;3106;;yes;A+;;;not provided;https://img.logo.dev/barkerexcavating.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors;Dover;NH;#1 Original Asphalt LLC;(603) 418-5803;322 Route 27, Raymond, NH03077;https://www.bbb.org/us/nh/raymond/profile/asphalt/1-original-asphalt-llc-0051-92064403;#1 Original Asphalt LLC offers paving and sealcoating services for both commercial and residential properties.;Paving and sealcoating for commercial and residential properties;;04.Ï‡È;14;https://www.bbb.org/us/nh/dover/category/excavating-contractors;05.06.2026;https://originalasphaltnh.com/;;16;2821430;;yes;A+;;;;https://img.logo.dev/originalasphaltnh.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors;Dover;NH;Littlewoods Landscaping;(603) 895-2331;309 Route 27, Raymond, NH03077;https://www.bbb.org/us/nh/raymond/profile/landscape-contractors/littlewoods-landscaping-0051-92044762;Littlewoods Landscaping provides landscaping, excavation and site work to residential and commercial properties.;Additions, Construction, Doors, Drainage, Driveways, Excavation, Foundations, Framing, Grading, Granite Steps, Landscaping, Lot Clearing, New Construction, Patios, Plantings, Plumbing, Ponds, Renovations, Repairs, Retaining Walls, Rock Walls, Roofing, Rough Electric, Septic, Siding, Sitework, Stumping, Trenching, Utilities, Walkways, Water Gardens, Waterfalls, Windows;;04.ÒÂÌÚ;15;https://www.bbb.org/us/nh/dover/category/excavating-contractors;05.06.2026;https://littlewoodsnh.com/;;27;4676;;yes;A+;;;info@littlewoodsnh.com;https://img.logo.dev/littlewoodsnh.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors;Dover;NH;New England Paving, LLC;(800) 282-7288;29 Collins St, Seabrook, NH03874-4604;https://www.bbb.org/us/nh/seabrook/profile/paving-contractors/new-england-paving-llc-0051-9000835;This company offers paving services.;Asphalt Driveways, Asphalt Parking Lots, Asphalt Paving, Asphalt Reclaiming, Asphalt Repair, Line Striping, Milling and Pulverizing, Paving Excavation, Porous Asphalt Services, Seal Coating;;04.ﬂÌ‚;13;https://www.bbb.org/us/nh/dover/category/excavating-contractors;05.06.2026;https://newenglandpaving.com/;;31;758251;;yes;A;;;;https://img.logo.dev/newenglandpaving.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors;Dover;NH;CDL Construct INC;781-245-6530 ext.11;Serves Dover, NH;https://www.thumbtack.com/nh/exeter/general-contractors/cdl-construct-inc/service/467570929682259980;CDL Construct LLC, based out of Kensington, New Hampshire, is a full-service construction business. Our comprehensive process for commercial and residential projects cuts out the hassle of managing the logistics of your project alone. We offer pre-construction planning, logistics planning, subcontractor hiring, and more to help you with your construction project. At CDL Construct LLC, our relationships with our vendors and sub-contractors are the best in the industry and will help us to get your job done on budget and on time. With over 50 years in construction, we have the best sub-contractors/vendors in the area to deliver an outstanding project from beginning to end.;General Contracting, Home Modification for Accessibility, Construction Services, Home Remodeling, Bathroom Remodel, Kitchen Remodel, Deck or Porch Remodel or Addition, Room Remodel, New Home Construction, Basement Finishing or Remodeling, Garage Addition or Remodel, Land Clearing, Excavation Services;;5;1;https://www.thumbtack.com/nh/dover/excavation;05.06.2026;https://www.thumbtack.com/nh/exeter/general-contractors/cdl-construct-inc/service/467570929682259980;;;;;;;Kensington, New Hampshire;This pro hasn't listed their business hours.;;
excavation contractors;Dover;NH;Eckhoff Construction Services;Not provided;Serves Dover, NH;https://www.thumbtack.com/nh/lee/handyman/eckhoff-construction-services/service/405728428784599042;I have a background of being a construction foreman, focusing on building new road ways, multi-million dollar buildings and other infrastructure. With this as a background comes knowledge in many different fields of work, including masonry, excavation and grading, to carpentry and so much more.;Excavation services including new foundation, building addition, outbuilding addition, and driveway installation.;;5;6;https://www.thumbtack.com/nh/dover/excavation;05.06.2026;https://www.thumbtack.com/nh/lee/handyman/eckhoff-construction-services/service/405728428784599042;;;;;;;Lee, NH;This pro hasn't listed their business hours.;Not provided;
excavation contractors;Dover;NH;AK Property Service;;Serves Dover, NH;https://www.thumbtack.com/nh/hampton/fences/ak-property-service/service/298657562931273834;AK Property Service is a family- and veteran-run company with over 12 years in business, focusing on building relationships and delivering quality work. They handle projects with care, craftsmanship, and respect for property.;Interior Painting, Deck or Porch Repair, Pressure Washing, Gardening, Outdoor Landscaping and Design, Sod Installation, Masonry Construction Services, Concrete Repair and Maintenance, Demolition Services, Framing Carpentry, General Carpentry, Concrete Removal, Fence and Gate Installation/Repairs, Door Installation, Home Remodeling, Concrete Installation, Brick or Stone Repair, Bathroom Remodel, Deck/Porch Remodel or Addition, Land Leveling and Grading, Full Service Lawn Care, Mulching, Weeding, Tree Trimming and Removal, Shrub Trimming and Removal, Patio Remodel or Addition, Snow Plowing, Land Clearing, Excavation Services.;;04.Ï‡È;39;https://www.thumbtack.com/nh/dover/excavation;05.06.2026;https://www.thumbtack.com/nh/hampton/fences/ak-property-service/service/298657562931273834;;;;;;;Hampton, NH;Not listed;;
excavation contractors;Laconia;NH;E & Z EXCAVATION LLC;;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/bow/e-z-excavation-llc-reviews-1.htm;We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. Our reputation is based on service, safety, and quality, regardless of how large or small the job.;Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Brick, Stone or Block Wall Installation, Building Site Preparation and Clearing, Landscape Minor Grading or Resloping Service;;5;23;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.angi.com/companylist/us/nh/bow/e-z-excavation-llc-reviews-1.htm;$1,000 - $14,500;;;Yes;;;Bow, NH;;;
excavation contractors;Laconia;NH;Morton Excavation;;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/rochester/morton-excavation-reviews-1.htm;With 15 years of experience Morton Excavation provides exceptional service to the surrounding areas. Always taking pride in all of our services. Whatever your home improvement needs may be, you can count on our company to leave you satisfied and happy. Our customer satisfaction is our top priority. We will earn your trust for a lifetime. We believe in making all clients repeat clients. Our staff listens to your needs regarding your home improvement project.;Poured Concrete Wall Service, Excavation Major Grading or Resloping, Brick, Stone or Block Wall Installation, Landscape Minor Grading or Resloping Service, Retaining Wall - Install, Brick, Stone or Block Wall - Repair, Demolition;;04.ÒÂÌÚ;14;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.mortonexcavation.com;$1,000 - $9,750;15;;Yes;;;Surrounding areas;;;
excavation contractors;Laconia;NH;Action Plumbing Heating And Air;(833) 732-2288;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/concord/action-plumbing-heating-and-air-reviews-1.htm;Action Plumbing, Heating, and Air provides prompt and reliable services to homeowners and businesses. Fully licensed, bonded, and insured, they repair or replace any plumbing or heating fixture inside or outside of your home or business, using only quality materials and licensed plumbers.;Central A/C - Service or Repair, Sewer Main - Clear, Plumbing for a Remodel or Addition - Install, and various other plumbing and heating services.;;04.ÒÂÌÚ;92;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.actionplumbingnh.com;$155 - $1,830;;;Yes;;;Concord, NH and surrounding areas;;;
excavation contractors;Laconia;NH;NH Projects LLC;;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/nashua/nh-projects-llc-reviews-1.htm;NH Projects LLC is the place to call for all your basement and bathroom remodeling needs. Our small team brings well over 35 years of construction experience to ensure your project goes smoothly and compliments your space. We pride ourselves on honestly, hard work, and innovative skills to aid our customers in their home improvement endeavors.;Acoustic Ceiling Tiles - Install, Drywall - Install, Drywall - Repair, Basement Remodeling, Major Home Repair (General Contractor), Major Renovation - Multiple Rooms, and more.;;5;20;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.angi.com/companylist/us/nh/nashua/nh-projects-llc-reviews-1.htm;$300 to $82,025;5 years;;Yes;;;Nashua, NH;;;
excavation contractors;Laconia;NH;Northeast Stump Grinding, LLC;Not provided;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/moultonborough/northeast-stump-grinding-llc-reviews-1.htm;We are a locally owned and operated company with over 5 years of experience. We value honesty, integrity and will treat your property with respect and care. We offer tree stump removal services that are customizable to the needs of the home or business owner. We pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships with our clients and guarantee your satisfaction!;Excavation Major Grading or Resloping, Landscape Minor Grading or Resloping Service, Tree Stump Removal;;04.Ë˛Î¸;54;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.angi.com/companylist/us/nh/moultonborough/northeast-stump-grinding-llc-reviews-1.htm;$150 - $2,550;6 years;Contact business to verify;;;;Moultonborough, NH and surrounding areas;;;
excavation contractors;Laconia;NH;Thomson Tree Service & Excavation;;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/orford/thomson-tree-service-excavation-reviews-1.htm;Thomson Tree Service & Excavation are the go-to, full service site-work, septic, and tree removal contractors you can trust to get the job done right!;Tree Stump Removal, Building Site Preparation and Clearing, Tree Trimming, and other related services.;;04.Ë˛Ì¸;5;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.angi.com/companylist/us/nh/orford/thomson-tree-service-excavation-reviews-1.htm;$350 - $3,700;40 years;4953;Yes;;;Serving all of Grafton County and beyond;;;
excavation contractors;Laconia;NH;Dolloff Lawncare;;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/laconia/dolloff-lawncare-reviews-1.htm;We at Dolloff are a team of like minded individuals that have a common goal of giving customers creative and high quality landscaping at a fair price. Dolloff Landscaping has the roots established to provide you with a great landscape. Our goal is to provide the best installation and quality service. We take pride in working on your yard as if it were our own. Take pride in Dolloff, because we take pride in your land.;Excavation - Major Grading or Resloping, Lawn Care Maintenance and Mowing, Sod Installation, and more;;03.ﬂÌ‚;17;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;https://www.example.com;;24 years;;;;;Laconia, NH;;;https://img.logo.dev/example.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors;Laconia;NH;Brandon Heath Excavation;;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/northfield/brandon-heath-excavation-reviews-1.htm;Excavation;Major Grading or Resloping, Foundation Drainage Installation and Replacement, Water Feature Service;;0;0;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;;;;;;;;;;;
excavation contractors;Laconia;NH;DRC Excavation LLC;Phone number;Serving Laconia, NH and surrounding areas;https://www.angi.com/companylist/us/nh/plymouth/drc-excavation-llc-reviews-1.htm;We are a locally owned and operated company that values honesty and integrity in all aspects of our business. Not only are we focused on quality work and outstanding results, we are also committed to educating our clients through our wide range of expertise, in turn creating a level of value unmatched by any of our competitors. We look forward to building lasting relationships with our clients and guarantee your satisfaction!;Building Site Preparation and Clearing;;0;0;https://www.angi.com/companylist/us/nh/laconia/excavating.htm;05.06.2026;;Free Estimates;11 years;;Yes;;;;;;
